"","1","2","3","4","5","6","7","8","9"
"806500828",68,38,36,35,20,9,9,12,18
"806502816",90,31,40,11,20,10,58,9,5
"806509175",64,16,17,23,11,5,12,8,1
"806541301",91,8,8,8,15,28,1,2,4
"806553165",90,44,13,9,31,12,21,29,35
"806553272",60,3,0,9,0,13,0,17,0
"806557109",34,18,15,12,10,4,7,3,2
"806567363",100,49,46,28,30,18,21,18,15
"806569815",55,50,20,21,19,8,6,6,3
"806596466",90,67,25,18,14,19,20,18,25
"806598553",237,185,179,83,77,33,25,65,62
"806602962",101,50,11,49,22,36,14,10,14
"806603515",18,24,0,14,0,21,7,6,24
"806605259",207,91,106,34,74,35,37,49,17
"806605437",119,55,31,46,18,15,37,30,12
"806617825",100,62,83,47,43,22,34,37,33
"806625547",95,30,23,26,18,18,17,7,10
"806626248",59,17,14,14,11,8,14,13,11
"806627832",174,142,106,74,34,37,39,30,27
"806647330",44,0,0,0,25,4,37,0,9
"806647801",2733,1366,1409,1427,987,695,542,541,590
"806647827",88,36,40,28,26,19,19,7,6
"806648106",37,57,42,12,23,17,13,0,11
"806654286",631,445,180,206,194,114,102,119,99
"806655791",94,40,14,7,7,8,8,3,11
"806655957",6,55,56,3,0,0,0,3,0
"806663084",259,111,32,94,63,63,15,16,49
"806666475",546,356,455,182,89,58,82,93,124
"806678327",87,55,26,22,43,19,7,10,8
"806679473",36,33,10,5,3,0,9,11,3
"806686572",27,17,13,21,17,2,7,2,1
"806687120",55,64,26,32,15,12,2,11,5
"806692773",22,3,1,1,38,5,11,9,15
"806693818",71,27,34,23,15,6,16,41,14
"806693854",17,35,13,28,1,2,34,7,33
"806693974",415,168,207,150,108,101,139,76,77
"806696089",40,17,11,12,24,23,13,4,10
"806708921",45,27,30,25,13,7,4,5,6
"806709770",57,21,6,6,9,9,11,18,7
"806722435",15,57,13,4,14,6,9,1,2
"806723441",202,167,121,94,50,55,57,51,35
"806727652",31,25,25,24,0,14,10,0,2
"806750654",58,53,73,0,0,0,0,66,0
"806753166",34,20,18,26,16,20,5,14,1
"806757782",41,20,23,24,19,15,12,13,10
"806771346",48,21,12,4,14,5,2,10,3
"806772435",62,23,35,8,18,8,14,13,17
"806773011",8,13,14,5,13,10,34,3,0
"806777533",6,0,87,5,42,0,0,0,0
"806782520",35,15,25,12,7,8,15,5,2
"806783858",41,56,14,15,7,12,6,3,3
"806785247",350,187,146,133,70,39,101,43,17
"806788753",62,50,44,28,32,13,49,26,12
"806793241",24,6,40,3,6,10,12,2,4
"806797317",97,85,46,32,35,21,49,3,19
"806807780",36,35,13,19,2,4,7,4,0
"806826939",72,22,72,0,14,0,7,1,38
"806828518",0,0,0,46,0,54,0,0,2
"806842022",322,172,73,49,20,75,49,18,41
"806846528",110,65,38,22,9,24,28,26,8
"806849303",479,133,117,138,166,92,65,77,90
"806860057",27,19,32,27,12,13,14,9,5
"806873761",21,30,11,9,20,16,5,6,2
"806893660",33,31,7,29,12,3,1,0,31
"806905555",56,23,50,23,2,8,0,71,1
"806916313",109,44,42,33,22,22,17,25,20
"806921222",97,14,8,5,1,0,6,5,7
"806927880",90,182,0,0,0,0,0,0,0
"806933284",257,107,76,60,34,29,21,18,23
"806948134",6,111,0,1,2,0,1,0,2
"806951174",18,16,14,12,9,12,5,9,5
"806951570",199,141,110,118,88,102,77,69,49
"806959743",79,30,22,33,22,17,13,7,7
"806961103",35,12,17,22,10,2,5,7,2
"806984998",0,0,0,118,0,0,0,0,0
"806985482",4,13,58,18,12,8,15,0,1
"806986204",83,14,3,9,2,10,2,10,5
"806997271",75,23,28,14,22,14,12,20,11
"807006804",89,64,31,13,19,42,20,12,9
"807008276",88,53,29,37,21,29,7,38,7
"807014902",30,24,27,22,37,23,11,31,22
"807017228",66,59,31,32,17,20,13,19,14
"807018635",486,559,276,321,153,149,119,64,154
"807021241",1544,897,747,623,410,348,254,234,212
"807023189",36,21,19,3,6,9,8,3,11
"807029996",48,22,18,20,9,5,0,6,3
"807030486",138,59,67,35,35,49,58,22,37
"807032990",43,31,16,15,19,10,4,4,6
"807040258",549,258,259,259,221,216,174,92,115
"807052498",359,200,181,118,110,74,92,61,68
"807052563",52,41,27,26,19,22,14,18,9
"807059741",36,58,16,1,3,2,0,2,0
"807078936",24,39,58,4,0,0,0,0,0
"807109272",32,21,25,22,7,10,10,9,6
"807114819",65,14,0,24,16,6,29,31,0
"807129833",69,5,0,18,0,0,8,0,1
"807131412",17,3,21,29,20,12,12,4,2
"807174748",31,25,13,8,38,0,7,2,4
"807175559",217,305,176,92,45,44,20,22,12
"807185277",16,17,20,17,16,13,5,3,10
"807203161",46,18,26,15,14,13,9,5,7
"807218029",88,35,19,21,8,11,13,11,13
"807228978",74,32,30,43,41,24,13,7,19
"807284971",118,348,38,27,22,78,3,11,6
"807286778",53,24,11,22,10,7,7,16,20
"807290189",81,118,9,50,0,0,3,0,0
"807292958",62,35,44,38,41,22,16,24,26
"807293147",113,65,46,35,23,14,12,27,27
"807301150",1,76,58,0,0,0,2,8,2
"807303375",19,15,19,12,11,11,11,6,5
"807306571",88,48,55,40,34,20,22,21,12
"807313049",62,36,21,21,17,14,9,13,10
"807322966",56,43,23,20,17,12,16,18,4
"807326520",57,28,4,11,8,0,11,3,8
"807359831",314,131,183,135,153,158,125,81,82
"807362140",36,28,31,1,5,0,2,0,0
"807367909",48,5,7,10,27,5,3,6,11
"807368337",0,61,127,90,37,21,9,4,1
"807370622",38,8,12,11,11,12,9,2,6
"807372839",56,22,35,11,11,18,14,1,4
"807377218",172,122,41,61,80,25,56,29,23
"807379201",2735,1322,949,609,1752,865,771,650,348
"807380951",361,209,158,91,106,64,97,56,117
"807389796",24,29,16,7,11,6,3,3,5
"807391404",63,28,11,22,106,43,15,11,0
"807392019",345,263,247,154,127,109,73,64,76
"807393905",164,83,66,62,72,23,38,37,23
"807402326",220,110,95,83,61,58,50,22,28
"807405915",43,19,22,15,9,11,6,8,6
"807413682",49,83,9,12,3,0,4,9,2
"807414565",59,68,33,19,10,2,20,0,5
"807416396",39,46,14,14,10,12,6,9,13
"807416842",157,80,81,78,50,55,40,34,30
"807419531",57,53,29,23,9,17,19,12,14
"807420612",19,25,7,16,7,12,17,12,1
"807429022",55,31,20,21,18,7,4,4,9
"807432380",237,160,92,86,55,54,39,36,40
"807434519",46,36,19,10,20,5,11,1,6
"807438341",143,60,54,56,30,14,22,46,21
"807440011",39,33,28,18,16,18,10,10,5
"807443205",99,57,34,19,17,6,9,15,16
"807448576",46,25,14,5,8,6,1,0,13
"807453311",43,118,15,10,10,16,8,13,4
"807454640",231,169,115,24,25,36,22,48,51
"807463690",42,32,29,16,13,9,13,5,2
"807469564",20,47,56,21,9,2,9,7,3
"807469619",52,21,14,13,8,17,1,10,23
"807470034",89,67,38,3,19,29,8,24,14
"807470539",46,29,4,22,5,12,14,4,2
"807474044",570,330,301,239,227,241,145,142,133
"807505078",128,117,69,49,49,36,12,14,17
"807505169",52,36,70,30,28,16,16,8,13
"807505672",67,43,39,36,32,28,22,13,7
"807508544",82,55,23,35,42,7,7,11,6
"807508734",301,217,135,111,82,98,92,78,56
"807512934",239,160,109,26,37,32,41,7,15
"807514963",47,27,45,12,12,0,7,4,6
"807518469",31,36,18,21,11,12,4,4,8
"807520689",84,37,43,47,7,4,0,2,13
"807521521",93,108,69,44,17,25,24,54,33
"807522560",58,35,38,23,11,9,3,14,7
"807542873",35,46,15,12,5,5,13,2,5
"807549571",298,206,214,154,128,93,95,98,72
"807557350",22,18,17,17,7,8,7,13,6
"807588058",81,45,19,15,24,0,6,5,0
"807596051",249,162,120,102,72,63,61,49,57
"807601281",645,447,320,188,170,105,123,49,59
"807602305",121,45,38,38,31,27,17,18,27
"807607767",29,11,19,12,15,6,8,15,5
"807628722",68,87,80,51,44,26,13,20,22
"807631213",72,38,69,17,19,15,11,12,10
"807636451",2403,1421,1234,873,735,627,559,492,492
"807636733",223,194,129,146,101,95,82,72,31
"807639844",259,172,150,149,104,92,99,81,60
"807651260",45,2,0,6,4,5,5,3,37
"807651872",62,35,48,28,27,18,8,12,10
"807652169",39,7,13,11,15,7,0,0,8
"807672311",62,44,36,14,7,6,9,19,12
"807675603",59,37,19,13,8,21,10,22,8
"807676437",57,20,13,31,12,6,10,11,11
"807676908",198,81,104,80,40,50,10,26,23
"807677914",4,6,0,0,0,0,94,0,0
"807690990",390,273,268,209,145,88,88,62,70
"807692194",3,0,26,42,27,28,16,15,10
"807697420",18,85,12,5,41,8,6,31,1
"807736756",102,41,41,20,21,22,10,9,22
"807738760",61,32,34,5,0,0,0,4,2
"807739938",103,44,70,60,38,42,25,17,20
"807741533",81,37,37,31,26,3,18,1,15
"807743146",24,26,15,25,10,3,1,0,8
"807746990",38,25,59,30,29,12,16,14,7
"807749817",61,39,62,43,31,19,15,9,8
"807759613",242,225,136,125,79,45,49,42,97
"807760830",74,9,20,26,21,30,32,37,28
"807769187",42,43,29,22,11,11,6,13,6
"807775689",30,42,9,0,22,0,4,2,6
"807779855",30,33,11,8,8,9,5,4,6
"807781216",39,20,12,20,9,13,3,0,1
"807782771",57,23,32,10,16,11,10,6,9
"807784025",73,43,22,20,4,19,7,16,10
"807785233",60,44,28,15,8,23,3,10,10
"807786785",105,74,47,36,14,22,10,17,11
"807787143",138,49,62,51,40,28,25,32,17
"807788232",90,47,37,58,18,27,21,39,11
"807789735",65,71,17,11,7,2,9,4,9
"807794206",173,64,54,54,45,20,33,14,21
"807794912",33,33,20,16,13,14,6,7,5
"807800243",0,0,0,227,0,0,0,0,0
"807805366",63,23,21,15,24,11,5,11,8
"807808241",41,53,17,44,28,12,2,7,0
"807809137",407,212,185,76,71,72,45,69,32
"807820068",32,37,3,1,7,14,21,5,0
"807821074",102,72,36,51,9,12,25,15,18
"807821371",138,69,120,55,6,21,7,1,12
"807821579",52,15,10,55,18,0,0,0,2
"807821900",44,23,25,19,18,9,10,12,7
"807828517",168,61,21,21,18,10,14,20,17
"807856125",83,27,17,2,21,17,11,31,17
"807856963",39,21,17,2,9,18,0,0,2
"807858746",102,73,39,19,39,14,8,28,12
"807861547",35,18,2,3,27,18,14,7,4
"807862060",43,3,14,9,10,4,0,38,0
"807865977",20,31,16,17,24,14,16,21,0
"807866421",34,23,12,2,17,2,4,11,3
"807868307",65,13,1,4,4,20,3,6,12
"807868526",113,28,0,0,0,0,0,0,0
"807870857",29,34,19,26,0,1,15,26,15
"807871848",323,179,140,118,61,77,87,51,86
"807874297",240,186,121,100,72,72,47,39,34
"807874557",40,30,42,32,29,33,36,25,19
"807874953",52,34,19,8,5,0,21,6,27
"807878728",66,50,53,34,11,15,22,2,13
"807889100",47,26,46,21,17,15,12,15,14
"807889683",130,96,78,73,25,38,19,23,10
"807896121",458,338,264,192,135,98,120,100,127
"807897277",33,44,8,8,9,16,8,21,14
"807900063",344,201,191,79,80,95,80,58,55
"807908249",1848,21,214,218,3,3,361,313,0
"807911008",31,21,14,21,7,12,9,6,5
"807913616",71,18,0,16,5,0,12,0,38
"807918628",78,77,45,57,33,34,44,37,24
"807919527",141,54,46,69,31,21,24,23,19
"807919571",300,158,155,107,85,83,76,53,41
"807920368",32,19,0,20,5,4,19,5,0
"807920546",58,19,5,23,45,3,1,7,11
"807927397",957,580,320,253,216,236,147,182,110
"807931753",1150,649,439,297,255,233,163,147,162
"807935080",40,5,35,15,31,15,4,10,0
"807936666",11,107,0,16,0,0,0,0,0
"807937446",217,105,87,66,53,50,51,35,31
"807937565",39,11,12,17,9,10,3,10,6
"807941625",1582,727,638,572,486,309,304,243,286
"807941844",32,58,7,14,20,25,1,11,17
"807942800",55,0,0,6,0,34,20,1,79
"807946004",25,18,19,16,13,4,12,6,9
"807946355",49,39,70,38,33,10,0,28,0
"807954177",114,91,63,52,38,19,26,42,11
"807990333",184,112,85,79,51,47,17,28,11
"807990382",76,52,52,23,19,4,5,8,10
"808005529",75,54,37,10,20,40,22,11,11
"808008101",136,51,65,11,15,31,44,17,12
"808011191",40,10,27,10,16,6,13,7,4
"808011709",101,83,23,17,23,16,21,2,14
"808018878",69,52,14,24,46,30,10,14,9
"808019715",64,6,28,7,2,14,3,3,8
"808021083",56,58,27,41,10,10,27,2,25
"808035542",34,31,0,0,11,26,4,0,0
"808037373",101,73,48,41,16,22,26,19,28
"808044874",95,17,8,19,8,8,4,0,17
"808054774",52,29,30,29,23,11,15,23,9
"808065184",179,57,33,65,53,72,68,54,87
"808067453",34,27,11,15,7,4,0,9,0
"808068253",9188,5531,4264,3771,2724,2298,1892,1758,1560
"808069376",52,25,34,16,13,13,12,12,12
"808070309",57,91,16,22,18,22,21,11,7
"808078836",111,64,51,27,45,25,14,9,7
"808078880",131,52,13,14,16,18,21,14,10
"808079227",117,61,1,13,7,11,17,0,16
"808084607",52,55,49,5,10,4,2,3,6
"808093947",33,23,10,46,8,19,2,4,2
"808099563",29,18,15,7,11,10,6,8,3
"808101070",30,28,20,11,4,4,1,5,7
"808115153",57,52,25,32,15,20,11,6,3
"808116412",101,48,0,3,12,3,28,14,4
"808126226",80,43,51,0,16,0,16,8,3
"808128818",2,10,11,42,158,22,0,0,0
"808129824",40,14,6,1,8,10,2,21,6
"808137546",32,10,5,29,29,14,10,8,2
"808141931",35,17,3,8,6,6,12,4,14
"808142454",147,89,68,53,35,29,22,37,31
"808145734",124,22,24,22,30,21,30,37,15
"808149004",203,108,122,39,21,25,53,38,45
"808152487",31,36,25,16,16,5,17,2,3
"808153071",31,33,8,16,3,19,14,6,4
"808158539",39,29,22,17,11,14,1,5,16
"808158757",16,18,25,19,18,11,17,5,11
"808159045",53,1,1,31,7,30,1,0,0
"808159300",68,41,3,16,30,6,0,1,2
"808160985",46,26,40,27,23,20,13,10,5
"808161178",20,4,31,19,11,9,6,3,9
"808162098",57,36,44,22,21,13,19,9,8
"808163567",82,41,43,21,3,7,3,15,0
"808164474",197,68,13,21,18,26,13,25,15
"808169275",143,1,0,1,2,2,0,1,0
"808171979",141,26,59,41,44,33,101,47,62
"808174346",9,61,0,1,19,0,0,21,1
"808174747",55,35,23,45,10,8,17,11,5
"808175421",139,43,18,8,21,41,12,10,23
"808176481",6,3,28,0,3,4,13,37,16
"808178037",125,60,62,40,27,25,26,29,27
"808180074",54,22,42,15,23,22,0,7,10
"808181817",66,0,0,0,0,0,0,103,0
"808182724",94,70,12,19,12,9,1,0,16
"808187272",60,25,11,11,20,30,4,28,11
"808192517",25,25,17,23,18,10,3,1,11
"808197045",31,48,32,14,28,32,4,3,10
"808197594",40,36,64,36,17,40,13,17,27
"808198196",296,151,90,64,61,52,54,56,33
"808205277",31,36,9,1,4,2,15,4,0
"808206507",113,7,36,0,1,6,0,4,33
"808208271",82,53,37,48,34,10,27,30,12
"808212653",72,21,9,16,7,9,14,11,7
"808213370",26,28,16,7,18,4,7,2,3
"808215128",215,100,56,51,43,49,32,31,31
"808217876",203,146,79,43,25,6,10,5,16
"808218689",115,55,27,63,44,33,31,45,7
"808221832",252,138,100,136,41,64,56,54,31
"808229215",51,22,7,19,12,0,2,20,1
"808233274",68,44,24,27,19,14,10,10,11
"808245794",7013,4760,2426,1973,1371,1334,1879,969,900
"808247472",122,35,17,37,15,8,15,16,14
"808247477",9,21,0,0,0,85,17,0,0
"808250745",37,44,62,20,10,7,3,0,12
"808250849",40,31,15,41,9,14,18,9,2
"808250919",54,12,47,17,4,14,5,0,12
"808251313",40,0,0,1,2,0,19,2,36
"808251698",40,172,0,3,0,0,12,0,25
"808254564",66,0,0,66,0,0,0,0,0
"808257166",35,21,22,25,21,15,12,11,13
"808264329",64,27,15,15,23,13,14,10,8
"808265917",200,113,59,46,62,64,50,49,27
"808266741",40,82,21,20,8,6,10,16,15
"808270735",80,49,59,11,36,10,9,12,3
"808272848",52,20,30,12,18,17,16,10,7
"808283118",51,40,51,44,37,28,19,13,10
"808284181",5411,3194,2636,2135,1738,1359,1105,905,941
"808285022",322,165,106,129,78,73,83,64,39
"808285402",57,51,48,25,21,15,16,10,24
"808309686",28,21,10,18,4,3,12,0,15
"808310007",103,73,26,24,18,16,16,6,16
"808312052",186,96,190,138,97,84,61,33,28
"808316280",5,3,30,87,47,23,4,5,6
"808328421",119,62,76,67,47,32,40,42,23
"808344209",248,111,83,82,65,66,78,55,45
"808344634",38,16,16,6,8,6,8,6,1
"808349836",151,71,115,121,101,66,61,61,65
"808350172",1226,675,536,483,382,300,283,242,266
"808353338",37,86,48,4,0,3,4,3,4
"808357045",30,9,32,23,28,17,1,5,9
"808357131",127,12,0,28,0,0,0,10,16
"808359012",21,26,27,12,7,7,7,5,1
"808362326",40,17,20,18,8,10,7,8,12
"808366244",29,17,15,11,12,11,4,2,3
"808367502",44,26,26,8,4,4,7,3,11
"808372536",80,8,19,10,3,8,31,1,1
"808372718",158,102,46,56,21,25,38,48,63
"808373679",104,46,30,44,40,18,19,9,20
"808376735",64,34,29,27,22,13,16,3,4
"808385025",87,59,57,27,32,12,24,20,9
"808386655",4,6,47,40,12,0,0,0,0
"808388169",33,23,30,21,14,10,9,9,6
"808403450",61,25,26,13,17,1,1,2,3
"808409473",48,12,22,20,11,8,13,5,10
"808414531",729,323,215,171,167,163,118,152,176
"808416841",81,33,32,16,43,9,9,9,32
"808421767",44,30,26,27,15,11,12,16,7
"808430503",19,14,20,11,10,4,20,5,8
"808437586",78,77,31,16,25,9,2,6,31
"808441278",55,30,25,11,6,22,6,15,15
"808443188",23,10,41,19,12,12,14,3,1
"808445949",70,3,19,15,21,30,24,12,19
"808450415",193,48,85,78,49,46,41,13,15
"808461953",146,19,23,11,18,5,6,6,3
"808470517",50,36,64,30,25,15,11,9,12
"808474212",160,73,46,67,37,26,19,24,21
"808474261",76,0,0,0,0,45,0,0,0
"808474501",45,22,9,13,23,17,8,15,10
"808481795",30,26,9,8,14,14,9,7,2
"808489707",76,37,25,9,13,16,13,15,12
"808490338",332,111,441,270,49,100,53,62,95
"808490817",118,74,65,43,35,36,25,26,25
"808496934",21,24,15,58,7,12,6,10,20
"808499896",49,68,14,15,13,4,5,8,9
"808499920",199,45,11,22,38,14,6,15,8
"808508097",20,23,36,12,17,12,11,17,4
"808514947",190,31,22,43,16,33,7,23,17
"808523864",138,1,0,0,0,0,0,0,0
"808525658",27,31,25,7,9,8,16,5,4
"808528116",31,15,15,23,14,8,13,5,9
"808542948",45,72,16,18,18,7,6,14,6
"808546837",44,39,26,14,32,35,15,9,13
"808547660",73,35,2,9,8,10,0,3,5
"808548846",72,53,13,4,10,3,0,0,18
"808554356",16,13,5,0,7,88,1,9,0
"808557032",169,129,96,58,67,50,21,15,29
"808558220",95,45,6,54,16,21,4,4,2
"808559418",29,22,4,10,4,6,6,15,5
"808560663",220,125,57,94,38,36,37,45,43
"808565068",39,15,12,5,9,9,11,2,1
"808569334",9,3,18,29,39,34,14,10,2
"808572044",30,23,16,5,9,10,6,6,8
"808576024",2760,1522,1896,1258,914,929,689,564,602
"808578652",14,4,48,18,22,5,2,3,0
"808578991",40,10,14,5,4,46,1,2,0
"808582597",39,34,39,29,28,17,23,16,11
"808588149",37,18,18,21,10,14,13,7,3
"808591200",432,210,95,46,336,24,41,15,18
"808595412",387,102,192,122,65,145,58,43,124
"808597335",746,172,85,65,34,50,59,48,50
"808601298",86,103,72,15,11,37,7,7,15
"808604417",32,24,19,23,12,14,9,9,8
"808608967",33,12,9,8,1,27,10,4,0
"808618818",146,28,172,8,12,1,4,7,4
"808633684",67,51,71,23,60,2,5,1,14
"808636526",520,272,242,150,109,99,29,50,37
"808642172",106,56,24,28,15,17,30,2,11
"808642321",149,65,59,31,27,36,19,25,20
"808648448",50,22,23,10,5,4,11,6,4
"808648559",2,0,124,7,2,0,1,0,0
"808649540",81,27,13,8,16,3,4,34,2
"808652122",25,21,28,9,34,0,12,0,1
"808688204",102,40,38,33,17,16,31,2,3
"808692891",53,6,10,13,9,16,2,4,3
"808695159",172,83,75,31,32,33,29,34,32
"808708770",89,65,45,3,20,6,10,5,1
"808740000",34,41,53,28,13,13,11,5,17
"808784706",80,44,34,23,14,14,18,3,6
"808786099",53,33,29,8,2,9,9,4,1
"808800762",86,34,31,26,16,18,11,10,12
"808812929",51,48,0,0,0,0,3,0,0
"808813336",77,5,6,15,7,10,4,5,19
"808831333",29,11,15,45,1,2,8,3,6
"808832591",31,30,7,15,20,15,10,25,6
"808834154",190,87,139,35,47,26,42,13,22
"808834840",36,17,20,24,16,9,14,5,5
"808837496",54,14,31,17,52,17,41,6,39
"808838288",149,45,26,31,21,53,3,5,20
"808850676",146,61,75,36,91,21,22,52,13
"808854173",37,21,13,48,18,55,17,20,23
"808862598",499,220,224,189,160,136,101,105,94
"808863513",166,113,93,72,46,40,45,34,26
"808864102",35,11,97,62,59,27,19,12,5
"808867357",29,26,10,11,29,7,4,6,0
"808869754",40,18,16,3,2,12,6,8,7
"808894245",28,22,17,8,11,1,2,6,5
"808912039",135,75,64,37,27,35,62,16,16
"808944615",50,41,49,21,20,20,7,15,2
"808953343",50,38,21,27,37,15,14,13,10
"808957484",144,108,58,60,38,46,26,40,32
"808972442",26,10,10,15,6,14,17,5,12
"808973353",113,85,46,94,35,9,51,109,12
"808978832",69,22,34,18,8,19,4,9,11
"808980846",73,40,20,25,5,10,0,8,4
"808996508",16,0,12,35,0,9,5,0,26
"809004088",384,183,183,146,99,83,101,50,62
"809008126",65,60,14,37,33,20,12,10,14
"809013068",274,119,139,77,88,43,68,43,47
"809013253",110,78,45,52,29,21,7,8,14
"809019180",153,90,84,70,39,53,38,26,16
"809024573",186,101,86,53,43,26,35,35,44
"809024680",25,9,30,26,8,19,3,1,10
"809025799",267,117,33,12,8,27,33,44,5
"809036101",58,35,44,21,33,16,14,10,12
"809040413",70,44,21,33,14,11,11,6,9
"809042174",54,24,29,12,14,11,11,3,5
"809043735",23,25,18,4,7,10,15,0,6
"809045081",563,338,176,179,65,41,14,10,17
"809046308",22,6,2,31,41,0,4,0,6
"809046464",291,165,109,80,74,64,52,40,36
"809047038",41,33,13,23,23,8,11,5,4
"809047061",51,9,6,8,6,14,12,17,32
"809055122",34,25,38,21,14,16,8,9,13
"809056450",0,0,0,0,0,132,0,0,0
"809063519",73,31,17,12,11,9,9,12,16
"809066681",322,240,197,146,142,102,60,57,59
"809067481",79,33,47,33,47,17,23,15,19
"809068661",195,191,160,132,127,43,13,9,35
"809072650",60,27,21,21,6,6,6,11,9
"809073245",9395,5974,5578,2919,2675,2570,1907,1552,1594
"809074847",63,22,31,12,20,11,11,11,8
"809075575",162,161,208,111,53,29,19,8,11
"809075828",33,2,35,10,12,8,14,3,22
"809079064",27,12,14,17,18,15,8,7,8
"809086338",87,55,51,50,16,42,25,12,9
"809088453",155,155,59,47,37,41,23,19,20
"809095255",43,42,34,26,23,10,19,7,6
"809100498",51,17,11,19,32,17,9,29,6
"809104529",130,83,58,46,36,20,3,24,8
"809123177",69,13,41,10,19,17,12,12,1
"809123961",183,88,73,51,57,41,28,35,33
"809126329",40,10,7,15,19,3,4,0,2
"809132132",215,116,84,69,51,51,48,28,16
"809135551",44,16,43,8,21,5,9,5,11
"809147192",252,181,174,145,119,88,67,63,49
"809148034",5,10,91,5,0,1,0,2,1
"809163319",54,30,46,8,17,14,5,3,4
"809166614",24,16,32,11,15,12,7,5,4
"809168680",30,9,19,13,11,5,9,8,3
"809170350",79,38,27,20,17,10,16,11,10
"809173961",426,225,256,242,146,115,119,93,80
"809174803",23,30,16,21,4,10,3,9,2
"809176527",25,10,14,5,3,4,12,33,17
"809180151",39,30,3,40,0,3,23,14,1
"809184885",35,23,27,13,5,2,0,5,5
"809189405",31,23,8,21,2,9,2,1,5
"809195345",30,14,17,13,12,6,5,3,3
"809197218",40,19,24,35,9,14,14,11,7
"809202018",77,69,0,5,11,0,20,9,36
"809202067",37,36,17,36,34,60,8,12,15
"809210417",10,10,59,2,2,2,0,37,90
"809212538",33,23,23,11,11,0,3,4,14
"809213577",84,19,3,16,10,15,33,2,0
"809227866",34,26,13,4,26,11,5,3,11
"809228109",99,62,66,26,37,31,17,33,10
"809228757",146,81,49,31,38,23,14,15,23
"809239205",225,150,94,93,58,53,54,36,43
"809240463",82,16,6,6,4,3,12,7,17
"809245525",219,9,13,7,1,25,3,0,2
"809293020",795,400,538,417,286,288,262,213,184
"809349074",46,22,40,34,28,17,16,5,6
"809352156",213,91,161,112,85,84,33,60,53
"809356343",26,45,12,8,7,2,11,0,3
"809359441",126,57,66,27,30,15,20,13,5
"809374440",50,87,42,23,34,29,18,6,14
"809404676",400,229,137,102,102,40,96,45,57
"809407885",75,47,67,31,24,17,20,24,22
"809409647",75,24,38,6,18,8,1,10,14
"809411036",29,22,14,27,18,9,12,5,7
"809414048",218,76,53,38,40,13,52,44,50
"809415474",15,108,492,141,12,3,1,3,0
"809421266",157,75,83,23,34,38,23,54,8
"809425163",518,264,167,106,65,60,54,53,55
"809425390",38,49,33,10,21,8,16,27,14
"809429728",60,52,25,28,27,12,14,15,8
"809440761",393,148,127,99,109,118,132,114,118
"809444669",52,67,22,4,4,34,4,7,1
"809447501",61,37,24,35,8,13,8,9,7
"809449767",41,17,12,11,26,32,0,0,11
"809455590",319,222,123,100,21,32,24,67,37
"809463862",128,53,46,12,14,41,27,15,1
"809471048",98,52,20,30,15,19,15,13,26
